call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-003-0001,9820456712,+919810903711,VOICE_OUT,2024-10-11T09:41:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0002,9820456712,9803027003,VOICE_OUT,2024-10-11T10:23:00Z,45,TOWER-003-01,CDR-DUMP-003
CDR-003-0003,+919811003881,9820456712,VOICE_IN,2024-10-11T10:46:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0004,9820456712,9803027003,VOICE_OUT,2024-10-11T13:38:00Z,120,TOWER-003-01,CDR-DUMP-003
CDR-003-0005,9820456712,+919818003451,VOICE_OUT,2024-10-11T14:08:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0006,9820456712,+919910003221,VOICE_OUT,2024-10-11T14:48:00Z,25,TOWER-003-01,CDR-DUMP-003
CDR-003-0007,VK-JIO-OTP,9820456712,SMS_IN,2024-10-11T17:41:00Z,0,TOWER-003-01,CDR-DUMP-003
CDR-003-0008,9820456712,9820456712,VOICE_OUT,2024-10-11T22:44:00Z,110,TOWER-003-01,CDR-DUMP-003
CDR-003-0009,9820456712,9803027003,MISSED,2024-10-12T10:36:00Z,0,TOWER-003-01,CDR-DUMP-003
CDR-003-0010,9820456712,+919818003451,VOICE_OUT,2024-10-12T12:09:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0011,9820456712,9803027003,VOICE_OUT,2024-10-12T14:28:00Z,45,TOWER-003-01,CDR-DUMP-003
CDR-003-0012,+919910003221,9820456712,VOICE_IN,2024-10-12T17:54:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0013,+919811003881,9820456712,VOICE_IN,2024-10-12T21:38:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0014,+919810903711,9820456712,VOICE_IN,2024-10-12T22:52:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0015,9820456712,9820456712,VOICE_OUT,2024-10-12T23:01:00Z,110,TOWER-003-01,CDR-DUMP-003
CDR-003-0016,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T23:54:00Z,0,TOWER-003-01,CDR-DUMP-003
CDR-003-0017,9820456712,+919811003881,VOICE_OUT,2024-10-13T11:15:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0018,9820456712,+919910003221,VOICE_OUT,2024-10-13T14:38:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0019,9820456712,9803027003,VOICE_OUT,2024-10-13T15:29:00Z,240,TOWER-003-01,CDR-DUMP-003
CDR-003-0020,9820456712,9803027003,VOICE_OUT,2024-10-13T18:27:00Z,240,TOWER-003-01,CDR-DUMP-003
CDR-003-0021,9820456712,+919810903711,VOICE_OUT,2024-10-13T19:57:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0022,+919818003451,9820456712,VOICE_IN,2024-10-13T20:07:00Z,25,TOWER-003-01,CDR-DUMP-003
CDR-003-0023,9820456712,9820456712,VOICE_OUT,2024-10-13T22:43:00Z,185,TOWER-003-01,CDR-DUMP-003
CDR-003-0024,VK-JIO-OTP,9820456712,SMS_IN,2024-10-14T00:58:00Z,0,TOWER-003-01,CDR-DUMP-003
CDR-003-0025,9820456712,+919818003451,VOICE_OUT,2024-10-14T11:03:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0026,9820456712,+919910003221,VOICE_OUT,2024-10-14T11:07:00Z,60,TOWER-003-01,CDR-DUMP-003
CDR-003-0027,9820456712,+919810903711,VOICE_OUT,2024-10-14T12:02:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0028,9820456712,9803027003,VOICE_OUT,2024-10-14T12:25:00Z,45,TOWER-003-01,CDR-DUMP-003
CDR-003-0029,9803027003,9820456712,VOICE_IN,2024-10-14T20:00:00Z,240,TOWER-003-01,CDR-DUMP-003
CDR-003-0030,9820456712,+919811003881,VOICE_OUT,2024-10-14T23:03:00Z,25,TOWER-003-01,CDR-DUMP-003
CDR-003-0031,9820456712,9820456712,VOICE_OUT,2024-10-14T23:11:00Z,65,TOWER-003-01,CDR-DUMP-003
CDR-003-0032,VK-JIO-OTP,9820456712,SMS_IN,2024-10-15T00:11:00Z,0,TOWER-003-01,CDR-DUMP-003
CDR-003-0033,9820456712,9803027003,VOICE_OUT,2024-10-15T10:13:00Z,240,TOWER-003-01,CDR-DUMP-003
CDR-003-0034,9820456712,+919811003881,VOICE_OUT,2024-10-15T10:20:00Z,140,TOWER-003-01,CDR-DUMP-003
CDR-003-0035,9803027003,9820456712,VOICE_IN,2024-10-15T11:46:00Z,240,TOWER-003-01,CDR-DUMP-003
CDR-003-0036,9820456712,9803027003,VOICE_OUT,2024-10-15T12:59:00Z,45,TOWER-003-01,CDR-DUMP-003
