transaction_id,source_account,target_account,amount,currency,timestamp,transaction_type,reference_no,source_record_id
TXN-005-0001,502001234567,ACC-MERCHANT-5,2500.0,INR,2024-10-06T04:27:00Z,UPI,UTRUPI-20240500001,BANK-STMT-005
TXN-005-0002,502001234567,ACC-MERCHANT-5,3420.0,INR,2024-10-06T04:55:00Z,UPI,UTRUPI-20240500002,BANK-STMT-005
TXN-005-0003,502001234567,ACC-MERCHANT-15,3420.0,INR,2024-10-06T20:05:00Z,UPI,UTRUPI-20240500003,BANK-STMT-005
TXN-005-0004,502001234567,ACC-MERCHANT-15,7800.0,INR,2024-10-06T23:38:00Z,POS_DEBIT,UTRPOS-20240500004,BANK-STMT-005
TXN-005-0005,CDM-CASH-DEP-041,502001234567,45000.0,INR,2024-10-07T23:15:00Z,CASH_DEPOSIT,UTRCAS-20240500006,BANK-STMT-005
TXN-005-0006,502001234567,ACC-MERCHANT-25,7800.0,INR,2024-10-08T04:26:00Z,POS_DEBIT,UTRPOS-20240500005,BANK-STMT-005
TXN-005-0007,502001234567,ACC-MERCHANT-35,10000.0,INR,2024-10-08T21:11:00Z,ATM_WDL,UTRATM-20240500008,BANK-STMT-005
TXN-005-0008,CDM-CASH-DEP-041,502001234567,45000.0,INR,2024-10-09T00:15:00Z,CASH_DEPOSIT,UTRCAS-20240500007,BANK-STMT-005
TXN-005-0009,502001234567,ACC-MERCHANT-45,1250.0,INR,2024-10-09T21:32:00Z,UPI,UTRUPI-20240500010,BANK-STMT-005
TXN-005-0010,502001234567,ACC-MERCHANT-45,10000.0,INR,2024-10-10T01:27:00Z,ATM_WDL,UTRATM-20240500009,BANK-STMT-005
TXN-005-0011,ACC-VICTIM-005,502001234567,700000.0,INR,2024-10-10T21:30:00Z,RTGS,UTRRBIRTGS202405991823,BANK-STMT-005
TXN-005-0012,502001234567,502001234567,489999.99999999994,INR,2024-10-10T21:45:00Z,IMPS,UTRIMPS202405882194,BANK-STMT-005
TXN-005-0013,502001234567,ATM-CASH-OUT-01,10000.0,INR,2024-10-10T22:30:00Z,ATM_WDL,ATMWDL0500013,BANK-STMT-005
TXN-005-0014,502001234567,ATM-CASH-OUT-02,10000.0,INR,2024-10-10T22:42:00Z,ATM_WDL,ATMWDL0500014,BANK-STMT-005
TXN-005-0015,502001234567,ATM-CASH-OUT-03,10000.0,INR,2024-10-10T22:54:00Z,ATM_WDL,ATMWDL0500015,BANK-STMT-005
TXN-005-0016,502001234567,ATM-CASH-OUT-04,10000.0,INR,2024-10-10T23:06:00Z,ATM_WDL,ATMWDL0500016,BANK-STMT-005
