call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-005-0001,9805017002,+919910005221,VOICE_OUT,2024-10-13T11:14:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0002,9805017002,+919811005881,VOICE_OUT,2024-10-13T13:25:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0003,9805017002,9805027004,VOICE_OUT,2024-10-13T15:00:00Z,120,TOWER-005-01,CDR-DUMP-005
CDR-005-0004,9805017002,+919810905711,VOICE_OUT,2024-10-13T16:11:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0005,9805017002,9805027004,VOICE_OUT,2024-10-13T18:44:00Z,45,TOWER-005-01,CDR-DUMP-005
CDR-005-0006,VK-JIO-OTP,9805017002,SMS_IN,2024-10-13T20:32:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0007,9805017002,+919818005451,VOICE_OUT,2024-10-13T21:51:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0008,9805017002,+919818005451,VOICE_OUT,2024-10-14T11:09:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0009,+919910005221,9805017002,VOICE_IN,2024-10-14T11:10:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0010,9805017002,+919810905711,VOICE_OUT,2024-10-14T13:34:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0011,9805017002,+919811005881,VOICE_OUT,2024-10-14T17:32:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0012,9805017002,9805027004,VOICE_OUT,2024-10-14T18:34:00Z,310,TOWER-005-01,CDR-DUMP-005
CDR-005-0013,9805017002,9805027004,VOICE_OUT,2024-10-14T19:15:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0014,VK-JIO-OTP,9805017002,SMS_IN,2024-10-15T04:25:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0015,9805017002,9805027004,VOICE_OUT,2024-10-15T13:53:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0016,9805027004,9805017002,VOICE_IN,2024-10-15T15:05:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0017,+919818005451,9805017002,VOICE_IN,2024-10-15T15:58:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0018,9805017002,+919811005881,VOICE_OUT,2024-10-15T17:04:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0019,+919810905711,9805017002,VOICE_IN,2024-10-15T17:45:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0020,VK-JIO-OTP,9805017002,SMS_IN,2024-10-15T18:47:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0021,9805017002,+919910005221,VOICE_OUT,2024-10-15T21:57:00Z,25,TOWER-005-01,CDR-DUMP-005
CDR-005-0022,9805017002,+919811005881,VOICE_OUT,2024-10-16T12:53:00Z,25,TOWER-005-01,CDR-DUMP-005
CDR-005-0023,9805017002,9805027004,MISSED,2024-10-16T16:26:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0024,9805017002,+919818005451,VOICE_OUT,2024-10-16T16:51:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0025,9805027004,9805017002,VOICE_IN,2024-10-16T17:43:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0026,9805017002,+919910005221,VOICE_OUT,2024-10-16T19:20:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0027,+919810905711,9805017002,VOICE_IN,2024-10-16T20:29:00Z,140,TOWER-005-01,CDR-DUMP-005
CDR-005-0028,VK-JIO-OTP,9805017002,SMS_IN,2024-10-17T05:20:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0029,9805017002,9805027004,VOICE_OUT,2024-10-17T10:50:00Z,120,TOWER-005-01,CDR-DUMP-005
CDR-005-0030,9805017002,+919810905711,VOICE_OUT,2024-10-17T11:53:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0031,9805017002,9805027004,VOICE_OUT,2024-10-17T15:18:00Z,45,TOWER-005-01,CDR-DUMP-005
CDR-005-0032,9805017002,9805027004,VOICE_OUT,2024-10-17T18:43:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0033,+919811005881,9805017002,VOICE_IN,2024-10-17T18:46:00Z,25,TOWER-005-01,CDR-DUMP-005
CDR-005-0034,9805017002,9805027004,VOICE_OUT,2024-10-17T20:08:00Z,120,TOWER-005-01,CDR-DUMP-005
CDR-005-0035,9805017002,+919818005451,VOICE_OUT,2024-10-17T21:21:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0036,+919910005221,9805017002,VOICE_IN,2024-10-17T22:51:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0037,VK-JIO-OTP,9805017002,SMS_IN,2024-10-18T04:33:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0038,+919910005221,9805017002,VOICE_IN,2024-10-18T11:27:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0039,9805027004,9805017002,VOICE_IN,2024-10-18T13:04:00Z,310,TOWER-005-01,CDR-DUMP-005
CDR-005-0040,9805017002,9805027004,VOICE_OUT,2024-10-18T14:09:00Z,240,TOWER-005-01,CDR-DUMP-005
CDR-005-0041,+919818005451,9805017002,VOICE_IN,2024-10-18T14:40:00Z,60,TOWER-005-01,CDR-DUMP-005
CDR-005-0042,9805017002,9805027004,MISSED,2024-10-18T15:27:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0043,VK-JIO-OTP,9805017002,SMS_IN,2024-10-18T17:57:00Z,0,TOWER-005-01,CDR-DUMP-005
CDR-005-0044,9805017002,+919811005881,VOICE_OUT,2024-10-18T18:10:00Z,210,TOWER-005-01,CDR-DUMP-005
CDR-005-0045,9805027004,9805017002,VOICE_IN,2024-10-18T18:23:00Z,45,TOWER-005-01,CDR-DUMP-005
CDR-005-0046,+919810905711,9805017002,VOICE_IN,2024-10-18T19:06:00Z,140,TOWER-005-01,CDR-DUMP-005
