call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-009-0001,+919818009451,9809017002,VOICE_IN,2024-10-10T09:59:00Z,25,TOWER-009-01,CDR-DUMP-009
CDR-009-0002,9809027004,9809017002,VOICE_IN,2024-10-10T13:09:00Z,240,TOWER-009-01,CDR-DUMP-009
CDR-009-0003,9809017002,9809027004,VOICE_OUT,2024-10-10T13:11:00Z,240,TOWER-009-01,CDR-DUMP-009
CDR-009-0004,+919910009221,9809017002,VOICE_IN,2024-10-10T14:14:00Z,25,TOWER-009-01,CDR-DUMP-009
CDR-009-0005,+919810909711,9809017002,VOICE_IN,2024-10-10T17:24:00Z,140,TOWER-009-01,CDR-DUMP-009
CDR-009-0006,9809017002,+919811009881,VOICE_OUT,2024-10-10T21:02:00Z,140,TOWER-009-01,CDR-DUMP-009
CDR-009-0007,VK-JIO-OTP,9809017002,SMS_IN,2024-10-10T22:58:00Z,0,TOWER-009-01,CDR-DUMP-009
CDR-009-0008,9809017002,+919821990412,VOICE_OUT,2024-10-11T02:10:00Z,130,TOWER-009-01,CDR-DUMP-009
CDR-009-0009,+919910009221,9809017002,VOICE_IN,2024-10-11T09:46:00Z,210,TOWER-009-01,CDR-DUMP-009
CDR-009-0010,9809017002,9809027004,MISSED,2024-10-11T11:52:00Z,0,TOWER-009-01,CDR-DUMP-009
CDR-009-0011,9809017002,+919818009451,VOICE_OUT,2024-10-11T15:48:00Z,210,TOWER-009-01,CDR-DUMP-009
CDR-009-0012,VK-JIO-OTP,9809017002,SMS_IN,2024-10-11T19:03:00Z,0,TOWER-009-01,CDR-DUMP-009
CDR-009-0013,+919811009881,9809017002,VOICE_IN,2024-10-11T19:33:00Z,210,TOWER-009-01,CDR-DUMP-009
CDR-009-0014,9809017002,9809027004,MISSED,2024-10-11T20:04:00Z,0,TOWER-009-01,CDR-DUMP-009
