call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-021-0001,+919810921711,9820456712,VOICE_IN,2024-10-08T10:45:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0002,+919811021881,9820456712,VOICE_IN,2024-10-08T13:23:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0003,9820456712,+919818021451,VOICE_OUT,2024-10-08T14:10:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0004,9820456712,9821027005,VOICE_OUT,2024-10-08T16:35:00Z,45,TOWER-021-01,CDR-DUMP-021
CDR-021-0005,9821027005,9820456712,MISSED,2024-10-08T17:15:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0006,9820456712,+919910021221,VOICE_OUT,2024-10-08T20:47:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0007,9820456712,9820456712,VOICE_OUT,2024-10-08T22:45:00Z,65,TOWER-021-01,CDR-DUMP-021
CDR-021-0008,VK-JIO-OTP,9820456712,SMS_IN,2024-10-09T01:14:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0009,9820456712,+919821990412,VOICE_OUT,2024-10-09T01:57:00Z,90,TOWER-021-01,CDR-DUMP-021
CDR-021-0010,+919810921711,9820456712,VOICE_IN,2024-10-09T09:40:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0011,9820456712,9821027005,MISSED,2024-10-09T12:31:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0012,9821027005,9820456712,VOICE_IN,2024-10-09T14:49:00Z,45,TOWER-021-01,CDR-DUMP-021
CDR-021-0013,+919818021451,9820456712,VOICE_IN,2024-10-09T15:26:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0014,9820456712,+919910021221,VOICE_OUT,2024-10-09T15:49:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0015,9820456712,+919811021881,VOICE_OUT,2024-10-09T22:01:00Z,60,TOWER-021-01,CDR-DUMP-021
CDR-021-0016,9820456712,9820456712,VOICE_OUT,2024-10-09T22:41:00Z,185,TOWER-021-01,CDR-DUMP-021
CDR-021-0017,9820456712,+919821990412,VOICE_OUT,2024-10-10T01:55:00Z,130,TOWER-021-01,CDR-DUMP-021
CDR-021-0018,VK-JIO-OTP,9820456712,SMS_IN,2024-10-10T02:56:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0019,+919810921711,9820456712,VOICE_IN,2024-10-10T11:34:00Z,60,TOWER-021-01,CDR-DUMP-021
CDR-021-0020,9820456712,+919910021221,VOICE_OUT,2024-10-10T11:44:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0021,9820456712,9821027005,VOICE_OUT,2024-10-10T15:14:00Z,120,TOWER-021-01,CDR-DUMP-021
CDR-021-0022,9820456712,+919811021881,VOICE_OUT,2024-10-10T16:34:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0023,9820456712,9821027005,VOICE_OUT,2024-10-10T16:46:00Z,310,TOWER-021-01,CDR-DUMP-021
CDR-021-0024,9820456712,+919818021451,VOICE_OUT,2024-10-10T17:55:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0025,9820456712,9820456712,VOICE_OUT,2024-10-10T23:14:00Z,65,TOWER-021-01,CDR-DUMP-021
CDR-021-0026,9820456712,+919821990412,VOICE_OUT,2024-10-11T02:03:00Z,90,TOWER-021-01,CDR-DUMP-021
CDR-021-0027,VK-JIO-OTP,9820456712,SMS_IN,2024-10-11T06:19:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0028,+919810921711,9820456712,VOICE_IN,2024-10-11T09:42:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0029,+919910021221,9820456712,VOICE_IN,2024-10-11T10:34:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0030,9821027005,9820456712,VOICE_IN,2024-10-11T10:44:00Z,120,TOWER-021-01,CDR-DUMP-021
CDR-021-0031,9820456712,+919818021451,VOICE_OUT,2024-10-11T12:10:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0032,+919811021881,9820456712,VOICE_IN,2024-10-11T12:34:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0033,9821027005,9820456712,VOICE_IN,2024-10-11T17:32:00Z,240,TOWER-021-01,CDR-DUMP-021
CDR-021-0034,9820456712,9820456712,VOICE_OUT,2024-10-11T22:54:00Z,110,TOWER-021-01,CDR-DUMP-021
CDR-021-0035,9820456712,+919821990412,VOICE_OUT,2024-10-12T02:22:00Z,130,TOWER-021-01,CDR-DUMP-021
CDR-021-0036,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T03:56:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0037,9821027005,9820456712,VOICE_IN,2024-10-12T09:53:00Z,240,TOWER-021-01,CDR-DUMP-021
CDR-021-0038,9820456712,+919910021221,VOICE_OUT,2024-10-12T13:30:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0039,9820456712,9821027005,VOICE_OUT,2024-10-12T14:08:00Z,120,TOWER-021-01,CDR-DUMP-021
CDR-021-0040,9820456712,9821027005,VOICE_OUT,2024-10-12T15:16:00Z,45,TOWER-021-01,CDR-DUMP-021
CDR-021-0041,9820456712,9821027005,VOICE_OUT,2024-10-12T15:57:00Z,120,TOWER-021-01,CDR-DUMP-021
CDR-021-0042,9820456712,+919810921711,VOICE_OUT,2024-10-12T17:52:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0043,9820456712,+919818021451,VOICE_OUT,2024-10-12T19:46:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0044,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T22:58:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0045,9820456712,9820456712,VOICE_OUT,2024-10-12T23:09:00Z,110,TOWER-021-01,CDR-DUMP-021
CDR-021-0046,+919811021881,9820456712,VOICE_IN,2024-10-12T23:15:00Z,25,TOWER-021-01,CDR-DUMP-021
CDR-021-0047,9820456712,+919821990412,VOICE_OUT,2024-10-13T01:50:00Z,55,TOWER-021-01,CDR-DUMP-021
CDR-021-0048,9820456712,+919811021881,VOICE_OUT,2024-10-13T13:11:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0049,9820456712,9821027005,VOICE_OUT,2024-10-13T14:23:00Z,18,TOWER-021-01,CDR-DUMP-021
CDR-021-0050,9821027005,9820456712,VOICE_IN,2024-10-13T14:24:00Z,120,TOWER-021-01,CDR-DUMP-021
CDR-021-0051,+919810921711,9820456712,VOICE_IN,2024-10-13T15:18:00Z,60,TOWER-021-01,CDR-DUMP-021
CDR-021-0052,9820456712,+919910021221,VOICE_OUT,2024-10-13T16:44:00Z,210,TOWER-021-01,CDR-DUMP-021
CDR-021-0053,9821027005,9820456712,MISSED,2024-10-13T18:14:00Z,0,TOWER-021-01,CDR-DUMP-021
CDR-021-0054,9820456712,9821027005,VOICE_OUT,2024-10-13T19:36:00Z,45,TOWER-021-01,CDR-DUMP-021
CDR-021-0055,+919818021451,9820456712,VOICE_IN,2024-10-13T19:39:00Z,140,TOWER-021-01,CDR-DUMP-021
CDR-021-0056,9820456712,9820456712,VOICE_OUT,2024-10-13T23:20:00Z,65,TOWER-021-01,CDR-DUMP-021
CDR-021-0057,9820456712,+919821990412,VOICE_OUT,2024-10-14T01:56:00Z,90,TOWER-021-01,CDR-DUMP-021
CDR-021-0058,VK-JIO-OTP,9820456712,SMS_IN,2024-10-14T04:17:00Z,0,TOWER-021-01,CDR-DUMP-021
