transaction_id,source_account,target_account,amount,currency,timestamp,transaction_type,reference_no,source_record_id
TXN-008-0001,410012345678,ACC-MERCHANT-8,3420.0,INR,2024-10-08T20:47:00Z,UPI,UTRUPI-20240800002,BANK-STMT-008
TXN-008-0002,410012345678,ACC-MERCHANT-8,2500.0,INR,2024-10-08T21:50:00Z,UPI,UTRUPI-20240800001,BANK-STMT-008
TXN-008-0003,410012345678,ACC-MERCHANT-18,7800.0,INR,2024-10-09T23:29:00Z,POS_DEBIT,UTRPOS-20240800004,BANK-STMT-008
TXN-008-0004,410012345678,ACC-MERCHANT-18,3420.0,INR,2024-10-10T01:51:00Z,UPI,UTRUPI-20240800003,BANK-STMT-008
TXN-008-0005,410012345678,ACC-MERCHANT-28,7800.0,INR,2024-10-10T22:10:00Z,POS_DEBIT,UTRPOS-20240800005,BANK-STMT-008
TXN-008-0006,CDM-CASH-DEP-041,410012345678,45000.0,INR,2024-10-10T23:18:00Z,CASH_DEPOSIT,UTRCAS-20240800006,BANK-STMT-008
TXN-008-0007,CDM-CASH-DEP-041,410012345678,45000.0,INR,2024-10-11T21:17:00Z,CASH_DEPOSIT,UTRCAS-20240800007,BANK-STMT-008
TXN-008-0008,410012345678,ACC-MERCHANT-38,10000.0,INR,2024-10-12T00:17:00Z,ATM_WDL,UTRATM-20240800008,BANK-STMT-008
TXN-008-0009,410012345678,ACC-MERCHANT-48,10000.0,INR,2024-10-12T20:17:00Z,ATM_WDL,UTRATM-20240800009,BANK-STMT-008
TXN-008-0010,410012345678,ACC-MERCHANT-48,1250.0,INR,2024-10-12T20:40:00Z,UPI,UTRUPI-20240800010,BANK-STMT-008
TXN-008-0011,ACC-VICTIM-008,410012345678,850000.0,INR,2024-10-13T21:30:00Z,RTGS,UTRRBIRTGS202408991823,BANK-STMT-008
TXN-008-0012,410012345678,410012345678,595000.0,INR,2024-10-13T21:45:00Z,IMPS,UTRIMPS202408882194,BANK-STMT-008
TXN-008-0013,410012345678,ATM-CASH-OUT-01,10000.0,INR,2024-10-13T22:30:00Z,ATM_WDL,ATMWDL0800013,BANK-STMT-008
TXN-008-0014,410012345678,ATM-CASH-OUT-02,10000.0,INR,2024-10-13T22:42:00Z,ATM_WDL,ATMWDL0800014,BANK-STMT-008
TXN-008-0015,410012345678,ATM-CASH-OUT-03,10000.0,INR,2024-10-13T22:54:00Z,ATM_WDL,ATMWDL0800015,BANK-STMT-008
TXN-008-0016,410012345678,ATM-CASH-OUT-04,10000.0,INR,2024-10-13T23:06:00Z,ATM_WDL,ATMWDL0800016,BANK-STMT-008
