call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-008-0001,+919910008221,9820456712,VOICE_IN,2024-10-09T11:10:00Z,140,TOWER-008-01,CDR-DUMP-008
CDR-008-0002,9820456712,+919818008451,VOICE_OUT,2024-10-09T12:43:00Z,140,TOWER-008-01,CDR-DUMP-008
CDR-008-0003,9820456712,9808027004,MISSED,2024-10-09T17:04:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0004,9820456712,9808027004,VOICE_OUT,2024-10-09T17:29:00Z,45,TOWER-008-01,CDR-DUMP-008
CDR-008-0005,9820456712,+919810908711,VOICE_OUT,2024-10-09T19:00:00Z,60,TOWER-008-01,CDR-DUMP-008
CDR-008-0006,9820456712,+919811008881,VOICE_OUT,2024-10-09T20:20:00Z,25,TOWER-008-01,CDR-DUMP-008
CDR-008-0007,9820456712,9820456712,VOICE_OUT,2024-10-09T22:54:00Z,185,TOWER-008-01,CDR-DUMP-008
CDR-008-0008,VK-JIO-OTP,9820456712,SMS_IN,2024-10-10T06:14:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0009,+919810908711,9820456712,VOICE_IN,2024-10-10T14:07:00Z,60,TOWER-008-01,CDR-DUMP-008
CDR-008-0010,9820456712,9808027004,VOICE_OUT,2024-10-10T14:45:00Z,120,TOWER-008-01,CDR-DUMP-008
CDR-008-0011,9820456712,+919811008881,VOICE_OUT,2024-10-10T18:19:00Z,210,TOWER-008-01,CDR-DUMP-008
CDR-008-0012,VK-JIO-OTP,9820456712,SMS_IN,2024-10-10T19:24:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0013,9820456712,9808027004,MISSED,2024-10-10T19:58:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0014,9820456712,+919910008221,VOICE_OUT,2024-10-10T20:08:00Z,25,TOWER-008-01,CDR-DUMP-008
CDR-008-0015,9820456712,+919818008451,VOICE_OUT,2024-10-10T21:08:00Z,210,TOWER-008-01,CDR-DUMP-008
CDR-008-0016,9820456712,9820456712,VOICE_OUT,2024-10-10T22:52:00Z,110,TOWER-008-01,CDR-DUMP-008
CDR-008-0017,+919910008221,9820456712,VOICE_IN,2024-10-11T11:50:00Z,210,TOWER-008-01,CDR-DUMP-008
CDR-008-0018,9820456712,9808027004,VOICE_OUT,2024-10-11T15:06:00Z,240,TOWER-008-01,CDR-DUMP-008
CDR-008-0019,9820456712,+919818008451,VOICE_OUT,2024-10-11T15:14:00Z,25,TOWER-008-01,CDR-DUMP-008
CDR-008-0020,9808027004,9820456712,VOICE_IN,2024-10-11T15:16:00Z,18,TOWER-008-01,CDR-DUMP-008
CDR-008-0021,9820456712,+919810908711,VOICE_OUT,2024-10-11T18:41:00Z,60,TOWER-008-01,CDR-DUMP-008
CDR-008-0022,9820456712,+919811008881,VOICE_OUT,2024-10-11T20:33:00Z,140,TOWER-008-01,CDR-DUMP-008
CDR-008-0023,9820456712,9820456712,VOICE_OUT,2024-10-11T23:10:00Z,185,TOWER-008-01,CDR-DUMP-008
CDR-008-0024,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T01:06:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0025,+919818008451,9820456712,VOICE_IN,2024-10-12T12:13:00Z,60,TOWER-008-01,CDR-DUMP-008
CDR-008-0026,+919910008221,9820456712,VOICE_IN,2024-10-12T15:25:00Z,25,TOWER-008-01,CDR-DUMP-008
CDR-008-0027,9820456712,9808027004,VOICE_OUT,2024-10-12T15:52:00Z,45,TOWER-008-01,CDR-DUMP-008
CDR-008-0028,9820456712,9808027004,VOICE_OUT,2024-10-12T16:08:00Z,120,TOWER-008-01,CDR-DUMP-008
CDR-008-0029,9820456712,+919810908711,VOICE_OUT,2024-10-12T17:04:00Z,140,TOWER-008-01,CDR-DUMP-008
CDR-008-0030,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T19:33:00Z,0,TOWER-008-01,CDR-DUMP-008
CDR-008-0031,9820456712,+919811008881,VOICE_OUT,2024-10-12T20:44:00Z,25,TOWER-008-01,CDR-DUMP-008
CDR-008-0032,9820456712,9820456712,VOICE_OUT,2024-10-12T22:41:00Z,65,TOWER-008-01,CDR-DUMP-008
CDR-008-0033,9820456712,9808027004,VOICE_OUT,2024-10-13T09:16:00Z,240,TOWER-008-01,CDR-DUMP-008
