call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-001-0001,9801017001,9801027003,VOICE_OUT,2024-10-09T09:39:00Z,310,TOWER-001-01,CDR-DUMP-001
CDR-001-0002,9801017001,+919818001451,VOICE_OUT,2024-10-09T12:30:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0003,9801017001,+919811001881,VOICE_OUT,2024-10-09T15:54:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0004,9801017001,9801027003,VOICE_OUT,2024-10-09T16:53:00Z,310,TOWER-001-01,CDR-DUMP-001
CDR-001-0005,+919810901711,9801017001,VOICE_IN,2024-10-09T17:14:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0006,+919910001221,9801017001,VOICE_IN,2024-10-09T19:20:00Z,210,TOWER-001-01,CDR-DUMP-001
CDR-001-0007,VK-JIO-OTP,9801017001,SMS_IN,2024-10-10T02:23:00Z,0,TOWER-001-01,CDR-DUMP-001
CDR-001-0008,9801017001,+919810901711,VOICE_OUT,2024-10-10T10:20:00Z,60,TOWER-001-01,CDR-DUMP-001
CDR-001-0009,+919910001221,9801017001,VOICE_IN,2024-10-10T12:19:00Z,140,TOWER-001-01,CDR-DUMP-001
CDR-001-0010,9801017001,9801027003,VOICE_OUT,2024-10-10T17:27:00Z,120,TOWER-001-01,CDR-DUMP-001
CDR-001-0011,9801017001,+919818001451,VOICE_OUT,2024-10-10T18:24:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0012,9801017001,9801027003,VOICE_OUT,2024-10-10T18:48:00Z,120,TOWER-001-01,CDR-DUMP-001
CDR-001-0013,+919811001881,9801017001,VOICE_IN,2024-10-10T20:07:00Z,140,TOWER-001-01,CDR-DUMP-001
CDR-001-0014,VK-JIO-OTP,9801017001,SMS_IN,2024-10-11T02:12:00Z,0,TOWER-001-01,CDR-DUMP-001
CDR-001-0015,+919818001451,9801017001,VOICE_IN,2024-10-11T10:12:00Z,210,TOWER-001-01,CDR-DUMP-001
CDR-001-0016,9801017001,9801027003,VOICE_OUT,2024-10-11T14:27:00Z,240,TOWER-001-01,CDR-DUMP-001
CDR-001-0017,+919910001221,9801017001,VOICE_IN,2024-10-11T14:34:00Z,140,TOWER-001-01,CDR-DUMP-001
CDR-001-0018,9801017001,+919811001881,VOICE_OUT,2024-10-11T15:36:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0019,9801017001,+919810901711,VOICE_OUT,2024-10-11T15:46:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0020,9801017001,9801027003,VOICE_OUT,2024-10-11T16:29:00Z,18,TOWER-001-01,CDR-DUMP-001
CDR-001-0021,VK-JIO-OTP,9801017001,SMS_IN,2024-10-12T03:21:00Z,0,TOWER-001-01,CDR-DUMP-001
CDR-001-0022,9801017001,+919810901711,VOICE_OUT,2024-10-12T09:32:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0023,9801017001,9801027003,VOICE_OUT,2024-10-12T14:14:00Z,310,TOWER-001-01,CDR-DUMP-001
CDR-001-0024,+919811001881,9801017001,VOICE_IN,2024-10-12T15:18:00Z,25,TOWER-001-01,CDR-DUMP-001
CDR-001-0025,9801027003,9801017001,MISSED,2024-10-12T16:33:00Z,0,TOWER-001-01,CDR-DUMP-001
CDR-001-0026,VK-JIO-OTP,9801017001,SMS_IN,2024-10-12T19:15:00Z,0,TOWER-001-01,CDR-DUMP-001
CDR-001-0027,+919818001451,9801017001,VOICE_IN,2024-10-12T21:44:00Z,140,TOWER-001-01,CDR-DUMP-001
CDR-001-0028,9801017001,+919910001221,VOICE_OUT,2024-10-12T22:02:00Z,140,TOWER-001-01,CDR-DUMP-001
CDR-001-0029,9801027003,9801017001,VOICE_IN,2024-10-13T12:10:00Z,18,TOWER-001-01,CDR-DUMP-001
